,0,1
250,752,0.5567402668562205
251,759,0.09990407129329339
252,769,0.5569229098484063
253,775,0.4460224140796356
254,787,0.17323934623681392
255,790,0.08239173466415903
256,804,0.03122372450196876
257,805,0.45499331131744836
258,813,0.18949621797371585
259,814,0.09196650557883843
260,828,0.1858844939390499
261,830,0.08240654355541734
262,837,0.09827673868724116
263,845,0.4333986569981061
264,847,0.06649192174981859
265,853,0.1286678744140204
266,856,0.015857031672927537
267,858,0.033407213246388685
268,861,0.06697896972898083
269,863,0.0651755758601909
270,865,0.3818801697428025
271,887,0.06631256962235682
272,889,0.013400401156409864
273,895,0.7060533811166891
274,896,0.6540972088530843
275,903,0.06455853872442792
276,905,0.1454414119126012
277,908,0.12826638891768397
278,909,0.015786278081360048
279,911,0.25078857345950506
280,914,0.1344778960843646
281,919,0.4280740378745621
282,921,0.3538370659966466
283,923,0.015838931916945156
284,924,0.17602341779337646
285,938,0.2070644993031594
286,940,0.4518620535324965
287,945,0.25270714759363744
288,952,0.23982670306363052
289,971,0.582820369794469
290,973,0.08671264004686191
291,979,0.18659202985472478
292,980,0.0336787095861244
293,982,0.1118713008623711
294,986,0.500476352668809
295,987,0.2242378768657146
296,990,0.3708327368641021
297,996,0.008975833534898798
298,998,0.25281739156189376
299,1004,0.013507354259942114
300,1013,0.5558319881923773
301,1022,0.1397926426137364
302,1026,0.5085735253223813
303,1033,0.10868245294474803
304,1036,0.10891774977251897
305,1045,0.08699400898076984
306,1056,0.08878259395830146
307,1058,0.011427527754330367
308,1064,0.03590497957195723
309,1071,0.18214936247723132
310,1078,0.019829105394879084
311,1090,0.3653797740163194
312,1093,0.04017652198379907
313,1094,0.5507640565173108
314,1110,0.12582785815714867
315,1111,0.055717630643215964
316,1113,0.30688629897835107
317,1117,0.01802077522900305
318,1118,0.06692302502867166
319,1126,0.0475562861275243
320,1130,0.4076476405322645
321,1132,0.7197038879921283
322,1138,0.015707297327982386
323,1141,0.47653531180120545
324,1150,0.058198942645164155
325,1151,0.11818647026785993
326,1159,0.11053685521676103
327,1163,0.15946214106949813
328,1166,0.11123287310590167
329,1167,0.06251162086605687
330,1169,0.14547761142456597
331,1170,0.035408058998622774
332,1173,0.2465762666126965
333,1177,0.1276690969702654
334,1180,0.24211056318213456
335,1181,0.051291417589342865
336,1184,0.00014150718313497648
337,1185,0.10465937081957341
338,1193,0.0289958090837739
339,1202,0.022241309237621822
340,1203,0.29891253375193133
341,1204,0.03387780690193059
342,1205,0.15091411994872833
343,1208,0.39768290214778285
344,1212,0.5405492124137999
345,1214,0.1532572156322656
346,1216,0.3580082370344043
347,1227,0.253302794108694
348,1252,0.1532473430380934
349,1261,0.05618822429875786
350,1269,0.16623309523927055
351,1282,0.07399344788833438
352,1287,0.2961761797338678
353,1291,0.06665152868893595
354,1292,0.08289194610221755
355,1298,0.3188815008975834
356,1311,0.10003241501753209
357,1316,0.5190022756329566
358,1325,0.13959519073029225
359,1328,0.10669641608377226
360,1339,0.15162330129676524
361,1343,0.01792863101672911
362,1348,0.1825376845146715
363,1349,0.04453362687846672
364,1352,0.5032209338486827
365,1358,0.11992569227453052
366,1360,0.06731628336319793
367,1363,0.4189599880212524
368,1365,0.07352943596224062
369,1376,0.02459921381241742
370,1378,0.042904648840052455
371,1389,0.07959449964870019
372,1399,0.6558940209924261
373,1401,0.124370005084386
374,1404,0.011345256136228636
375,1409,0.5699859973705991
376,1412,0.04428516659179949
377,1414,0.011328801812608291
378,1417,0.5151223461232791
379,1419,0.4424830890688992
380,1425,0.10228172105643339
381,1432,0.4683311860441009
382,1438,0.06953268075485855
383,1440,0.12984435855287516
384,1445,0.04028347508733132
385,1452,0.46511107491159914
386,1455,0.12024161528804116
387,1456,0.04660851708699237
388,1460,0.05309645689049483
389,1463,0.1354190833954484
390,1469,0.47021849696335455
391,1477,0.0400350148006641
392,1491,0.3509624956601721
393,1500,0.02943184865971307
394,1502,0.03614685812917631
395,1505,0.3018957026243001
396,1511,0.03172887223711338
397,1515,0.09095785554091121
398,1517,0.047001775421518635
399,1537,0.19803272106795142
400,1548,0.057621395886090006
401,4,9.543507699800739e-05
402,5,0.009163412824170743
403,6,0.01354519920426891
404,83,0.5341797437403639
405,649,0.1665769906029358
406,1355,0.17172390303138005
407,79,0.15028391935406907
408,142,0.18917206779839504
409,8,0.03125498771684742
410,520,0.25601117577660293
411,9,0.08885828384695504
412,34,0.05364932216413846
413,73,0.11163435860223812
414,86,0.04888250461132419
415,107,0.10205958768755873
416,118,0.1223016966053085
417,176,0.24985890417495554
418,198,0.01582576845804888
419,217,0.25049239563433884
420,233,0.06877742730068466
421,247,0.06219569785254622
422,282,0.0781975275733328
423,358,0.05122560029486148
424,437,0.21964218427855195
425,534,0.19077800978374082
426,583,0.08021647308154928
427,593,0.07594493066970742
428,607,0.11326662750537644
429,610,0.5552083693271662
430,617,0.01807836536167426
431,652,0.049144128356887695
432,653,0.042230021571618266
433,707,0.11395606366506895
434,727,0.0801654646783262
435,738,0.21080127619734
436,792,0.07719052296776763
437,800,0.08926141477565352
438,801,0.02460908640658963
439,822,0.1224300403295472
440,823,0.0819293681704273
441,862,0.026636259076616268
442,883,0.5084599904894009
443,899,0.12845561363931793
444,974,0.07835548908008813
445,989,0.20905876332594533
446,1211,0.037703437143661055
447,1218,0.08273398459546223
448,1232,0.23400516336675206
449,1342,0.1263905960249645
450,1395,0.08038759804720087
451,1476,0.22713383782289553
452,10,0.09385381649809212
453,116,0.5571088437053162
454,128,0.1158548926108569
455,139,0.2499428212254193
456,178,0.1416091999414226
457,300,0.20889422008974187
458,578,0.42297977928170294
459,592,0.35961088815502606
460,606,0.25066681146471453
461,744,0.11869655430009066
462,749,0.2859810808187013
463,821,0.36421645333636093
464,988,0.2814594326878302
465,1055,0.09995014339943036
466,1153,0.2701717666842728
467,1155,0.3728780092901111
468,1164,0.18857148498625242
469,1242,0.355568060841507
470,1324,0.20485468364094692
471,1357,0.07958462705452798
472,1403,0.31332816667571656
473,1418,0.2740549870586745
474,1446,0.34326516307057425
475,1523,0.23342432574295385
476,1543,0.579205354895079
477,95,0.34874445283614947
478,112,0.3352519074674657
479,137,0.3289499015208731
480,172,0.258770565847735
481,188,0.45103769191911713
482,237,0.29343324398635606
483,323,0.20670085875114974
484,343,0.2922682778740356
485,345,0.2509531166957085
486,348,0.24911187788259181
487,353,0.31283453696710617
488,490,0.10182264542742574
489,506,0.2379147106589463
490,510,0.38869719601871183
491,524,0.16248809118327978
492,585,0.48499283414206334
493,588,0.23337660820445486
494,637,0.10701069366492086
495,661,0.31561202679422057
496,694,0.32826046536118064
497,695,0.36671915595901555
498,704,0.16896615839261003
499,733,0.515023620181557
500,777,0.3451228562073113
501,854,0.23378467543023942
502,875,0.05152177812002771
503,901,0.2802467490370107
504,1024,0.17371487618944192
505,1114,0.03805555966913646
506,1320,0.22199844342098551
507,1538,0.14354587383153736
508,12,0.00026162374556350297
509,13,0.02243547025634191
510,14,0.004779981011710542
511,270,0.0003241501753208182
512,315,0.1701064430195
513,426,0.0359559879751803
514,15,0.14863684155967244
515,604,0.153418468003745
516,912,0.16540215189644306
517,1124,0.12957944394258758
518,1215,0.1733759171228628
519,16,0.013583044148595706
520,32,0.015809314134428532
521,46,0.017945085340349456
522,48,0.09789335294688709
523,58,0.06888602583657895
524,71,0.006844998626063977
525,99,0.01569413386908611
526,115,0.08209226597426873
527,134,0.019987066901634407
528,171,0.0024533396517936036
529,185,0.015781341784273945
530,196,0.0983359742522744
531,231,0.03794531570088014
532,248,0.20099120845488966
533,273,0.022423952229807666
534,326,0.081629899480537
535,336,0.0047882081735207156
536,355,0.07046893176885624
537,380,0.03320647049822047
538,462,0.03805226880441239
539,482,0.020271726700266394
540,484,0.009148603932912431
541,492,0.051156492135656026
542,537,0.0559430548768147
543,551,0.08685414722999689
544,552,0.017416901552136346
545,575,0.022481542362478877
546,611,0.12752265349004432
547,618,0.0493629708610383
548,639,0.08809809409569505
549,642,0.024579468624073005
550,650,0.02480982915475785
551,663,0.0047503632291939196
552,693,0.024775275075155125
553,712,0.00024023312485705307
554,718,0.0715795986132296
555,722,0.09773374600776973
556,723,0.046950767018295564
557,725,0.06940598246298188
558,730,0.05136546204563442
559,748,0.024819701748930056
560,750,0.10006367823241073
561,763,0.0467862237820921
562,776,0.01575172400175732
563,807,0.026739921315424447
564,812,0.04007121431262886
565,870,0.04905033871225172
566,872,0.04710214679560275
567,879,0.020247045214835876
568,886,0.08227819983117864
569,939,0.008799772272161095
570,948,0.04230242059554779
571,950,0.06476257233732022
572,955,0.07826499030017622
573,962,0.04929879899891895
574,965,0.004597338019524701
575,977,0.08193594989987545
576,992,0.039901734779339296
577,994,0.0357848630095287
578,1027,0.04215762254768874
579,1034,0.10442901028888855
580,1042,0.01574349683994715
581,1050,0.007072068292024754
582,1059,0.051059411626295986
583,1091,0.011142867955698379
584,1102,0.011323865515522186
585,1125,0.29236864924811967
586,1135,0.08874968531106076
587,1139,0.01567603411310373
588,1157,0.05812160732414853
589,1171,0.01809975598238071
590,1174,0.06950306297234193
591,1179,0.006905879623459258
592,1188,0.0225539413864084
593,1238,0.022855055508660734
594,1285,0.028941509815826754
595,1295,0.07578367829822803
596,1317,0.11369114905478138
597,1321,0.062463903327557864
598,1332,0.06475105431078597
599,1338,0.06723236631273416
600,1345,0.01567603411310373
601,1372,0.03110854423662634
602,1380,0.031899997202764985
603,1390,0.11422097827535653
604,1405,0.02423886412513184
605,1420,0.02480324742530971
606,1436,0.07779604207699636
607,1468,0.12907265077508093
608,1478,0.028755575958916844
609,1497,0.035914852166129434
610,1503,0.011366646756935087
611,1504,0.028911892033310134
612,1527,0.08667314967017309
613,18,0.022012594139299013
614,19,0.011425882321968332
615,1128,0.009143667635826329
616,20,0.03335949570788968
617,39,0.1352660581857792
618,149,0.19278379183306102
619,310,0.17823652432031303
620,319,0.12632642416284515
621,360,0.13907852496861337
622,516,0.1707481616406935
623,623,0.10667173459834173
624,949,0.1359176494011449
625,1096,0.20625988287812447
626,1344,0.13570209776171835
627,21,0.1308217453759237
628,77,0.04229748429846168
629,101,0.00461872864023115
630,173,0.37821414644018936
631,183,0.2945323928041952
632,203,0.042422537157976316
633,219,0.0800091486039329
634,223,0.06526113834301671
635,228,0.042121423035723984
636,383,0.10274737841488919
637,393,0.18699351535106123
638,411,0.14028627232234678
639,460,0.17515133864149812
640,499,0.11138589831557089
641,549,0.12039628593007241
642,614,0.028768739417813122
643,798,0.25220364529085487
644,817,0.07618187292984041
645,867,0.1734433798497062
646,968,0.09143832179062532
647,1035,0.04881339645211874
648,1104,0.035361986892485806
649,1147,0.13556881774039356
650,1156,0.2693457596385314
651,1194,0.20236514447718854
652,1195,0.15416384886374668
653,1219,0.1530663454782696
654,1241,0.1466721953194031
655,1267,0.044436546369106676
656,1280,0.035765117821184286
657,1302,0.13499291641368144
658,1443,0.05988551081624963
659,1470,0.12399155564111804
660,1488,0.04459121701113793
661,1513,0.08916762513101756
662,59,0.06865237444117003
663,61,0.20612989372152374
664,74,0.0336359283447115
665,85,0.20581067984328902
666,93,0.16275958752301548
667,98,0.01345963672144311
668,104,0.17592304641929238
669,105,0.1698020380325236
670,111,0.08002560292755326
671,114,0.08226997266936846
672,153,0.015774760054825806
673,169,0.10871536159198872
674,177,0.08516757905891141
675,201,0.345679012345679
676,226,0.017793705563042272
677,229,0.05560574124259761
678,239,0.271226488828337
679,240,0.1881667086251919
680,256,0.06888273497185488
681,279,0.2901818696389757
682,284,0.06476750863440632
683,289,0.3635467623650128
684,298,0.23419438808838605
685,309,0.018073429064588156
686,316,0.21988077197104697
687,344,0.15983071791859388
688,351,0.32131509536103253
689,391,0.2509070445895716
690,395,0.11185484653875076
691,396,0.1577311462246377
692,402,0.15651188084437007
693,412,0.06648534002037046
694,434,0.06629611529873647
695,435,0.00909101380024122
696,443,0.03555779334356792
697,444,0.024500487870695344
698,451,0.22217285925136118
699,452,0.169059948037246
700,453,0.1882094898666048
701,454,0.13343469196683466
702,463,0.18250642129979283
703,467,0.027384930801342015
704,472,0.1170675762616764
705,476,0.15953289466106563
706,478,0.11540898044074552
707,495,0.03104437237450699
708,501,0.10452279993352454
709,526,0.08409640259122689
710,528,0.1822958059574524
711,540,0.029161997752339394
712,560,0.2409719239876066
713,570,0.020163128164372112
714,572,0.1558092812257813
715,573,0.039602266089448994
716,587,0.1879906473624542
717,589,0.15555588464202796
718,605,0.10913659227666958
719,621,0.22640820215123827
720,627,0.13126272124894897
721,633,0.013122323087226015
722,634,0.16103352897524117
723,636,0.006802217384651078
724,659,0.06931383825070794
725,662,0.08928938712580811
726,666,0.18602106482509878
727,672,0.10217970424998725
728,676,0.015722106219240698
729,677,0.03775280011452209
730,688,0.27910810984248274
731,690,0.29052741043500296
732,691,0.15729181578397447
733,702,0.2769114576391666
734,731,0.2585253964257918
735,762,0.07146606378024922
736,770,0.015692488436724075
737,782,0.05797680927628948
738,786,0.19479944647655342
739,802,0.21292882024145074
740,824,0.015353529370144945
741,825,0.0774175926337284
742,827,0.09583820792670586
743,843,0.25876892041537297
744,844,0.16089037635974418
745,848,0.29074954380387763
746,852,0.13794975836825762
747,855,0.19826801789572238
748,874,0.09530673327376868
749,890,0.450937320545033
750,904,0.015495036553279922
751,935,0.07791122234233878
752,936,0.15159697437897268
753,942,0.2461879445752563
754,967,0.06904563277569631
755,969,0.09565062863743391
756,1000,0.10886015963984777
757,1001,0.0932252613357949
758,1005,0.07371701525151256
759,1010,0.12898873372461714
760,1041,0.1088519324780376
761,1060,0.2607335666556423
762,1061,0.09706899133350774
763,1085,0.048925285852737095
764,1088,0.28601069860121797
765,1108,0.033907424684447206
766,1120,0.008934697725847932
767,1129,0.04042662770282834
768,1131,0.059719322147684134
769,1133,0.006889425299838912
770,1160,0.01571552448979256
771,1172,0.223400351793439
772,1176,0.07321844924581608
773,1190,0.05994474638128288
774,1191,0.09807270507434886
775,1209,0.14007894784473043
776,1213,0.23317257459156254
777,1225,0.051508614661131435
778,1231,0.040801786281372224
779,1239,0.2059850956736647
780,1243,0.095892507194653
781,1245,0.15131560544506478
782,1253,0.05821375153642247
783,1255,0.08231275391078137
784,1278,0.21999266137166532
785,1283,0.027156215703019203
786,1290,0.033471385108508035
787,1296,0.031593946783426544
788,1300,0.040403591649759846
789,1310,0.05121901856541334
790,1319,0.15881054985413243
791,1329,0.1380583569041519
792,1341,0.10741547002598138
793,1353,0.14195309530508785
794,1362,0.2043215635556477
795,1384,0.020021620981237134
796,1402,0.06268603669643254
797,1416,0.053363016933144436
798,1421,0.2239943528761335
799,1422,0.16214913211670065
800,1426,0.32419789285931716
801,1431,0.15720131700406256
802,1450,0.10215008646747062
803,1453,0.2466815742838667
804,1466,0.13908675213042354
805,1479,0.16383405485542407
806,1485,0.013583044148595706
807,1512,0.02238939815020494
808,1514,0.11985987498004913
809,1516,0.18400047388452026
810,1520,0.22217944098080933
811,1524,0.06657090250319625
812,1536,0.019957449119117784
813,1541,0.13537794758639754
814,1542,0.040178167416161106
815,24,0.0533136539622834
816,1276,0.11294083189769359
817,26,0.00013492545368683803
818,27,0.011297538597729632
819,1115,0.036079395402332896
820,28,0.0024154947074668076
821,29,0.00017112496565159944
822,30,0.004607210613696908
823,362,0.0038996746980220257
824,31,0.05102979384377936
825,1305,0.16880161515640657
826,1521,0.1245460663471237
827,1532,0.09791638899995557
828,37,0.05821375153642247
829,65,0.16611297867684202
830,301,0.020057820493201897
831,1122,0.05345351571305634
832,1183,0.09576745433513838
833,1304,0.029211360723200432
834,1382,0.2376678958046411
835,1392,0.05128977215698083
836,1508,0.11588121952864945
837,36,0.0224255976621697
838,811,0.07876520173823474
839,1396,0.05162873122355996
840,44,0.044578053552241655
841,280,0.02881152065922602
842,349,0.07792274036887303
843,420,0.017805223589576515
844,502,0.024536687382660103
845,522,0.05776619393394906
846,531,0.026697140074011548
847,545,0.03344670362307752
848,579,0.015722106219240698
849,600,0.06890906188964743
850,629,0.00022706966596077618
851,701,0.031194106719452136
852,715,0.01603309293566524
853,772,0.06257414729581419
854,773,0.031218788204882657
855,860,0.04429833005069577
856,871,0.006751208981428005
857,876,0.07816132806136805
858,881,0.05152506898475178
859,1008,0.03549362148144857
860,1134,0.03774128208798785
861,1192,0.05322644604709557
862,1217,0.14469767648496157
863,1224,0.04489068570102823
864,1482,0.06288677944460076
865,1499,0.06890906188964743
866,162,0.10233602032438054
867,218,0.019868595771567917
868,224,0.07271001064594738
869,367,0.1440296309459755
870,438,0.0496147220124296
871,504,0.1581063048031816
872,564,0.12071549980830713
873,574,0.12505779581171647
874,615,0.0644812034034123
875,760,0.11532341795791971
876,866,0.04025714816953877
877,937,0.08684592006818671
878,1006,0.05565674964582069
879,1095,0.022295608505568967
880,1098,0.09081634835777623
881,1330,0.08654316051357235
882,1444,0.07605352920560171
883,40,0.00023858769249501845
884,806,0.02230383566737914
885,1251,0.10892762236669118
886,1371,0.01809317425293257
887,63,0.0024122038427427384
888,338,0.00917986714779109
889,963,0.011320574650798117
890,1539,0.002357904574795596
891,794,0.015837286484583123
892,45,0.00022377880123670697
893,47,8.556248282579972e-05
894,113,0.037357896347633784
895,126,0.011450563807398851
896,150,0.011210330682541798
897,159,0.00012011656242852654
898,179,0.02473907556319036
899,216,0.017851295695713483
900,227,0.009181512580153125
901,265,0.004585819992990458
902,299,0.004694418528884742
903,313,0.037991387807017114
904,340,0.0023365139540891464
905,364,0.0023908132220362885
906,376,6.910815920545362e-05
907,392,0.01581918672860074
908,400,0.044739305923721044
909,404,0.0337264271246234
910,405,0.015903103779064506
911,422,0.022340035179343902
912,481,0.008998869587967282
913,539,0.055408289359153456
914,555,0.05981969352176825
915,569,0.00018757928927194554
916,638,0.018010902634830843
917,641,0.016006766017872685
918,651,0.02275303870221459
919,664,0.018047102146795602
920,681,0.049066793035872074
921,754,0.022529259900977882
922,756,0.00016783410092753023
923,764,0.01350241796285601
924,768,0.002211461094574516
925,779,0.019807714774172636
926,810,0.004666446178730154
927,873,0.006846644058426012
928,884,0.0025339658375332992
929,900,0.011335383542056428
930,951,0.0024319490310871538
931,956,0.01599031169425234
932,978,0.009095950097327323
933,1002,0.028513697401697756
934,1007,5.923556503324596e-05
935,1054,0.0358227079538555
936,1063,0.03583587141275177
937,1066,0.013556717230803152
938,1067,0.033639219209435564
939,1068,0.006749563549065971
940,1080,2.468148543051915e-05
941,1116,0.013558362663165187
942,1154,0.031042726942144952
943,1165,0.013339520159014583
944,1230,0.06254946581038366
945,1274,0.044660325170343386
946,1279,0.004692773096522708
947,1301,0.013564944392613324
948,1313,0.004590756290076562
949,1323,0.002519156946274988
950,1346,0.008822808325229579
951,1375,0.02024869064719791
952,1387,0.009043296261742217
953,1449,0.022191946266760784
954,1454,0.031386622305810186
955,1467,0.055158183640124196
956,1501,0.013736069358264925
957,1510,0.02502044449709828
958,1518,0.05330049050338712
959,1534,0.008995578723243212
960,399,0.015924494399770957
961,1146,0.1030090021604527
962,52,0.004819471388399373
963,92,0.0002928869604421606
964,312,0.0024385307605352922
965,622,0.014053637804137604
966,70,0.12228195141696407
967,202,0.08853906996872032
968,221,0.05316721048206232
969,290,0.011264629950488941
970,464,0.1488161936871342
971,468,0.19729227650503584
972,780,0.03966314708684428
973,941,0.16268554306672392
974,1030,0.02038855239797085
975,1286,0.16128692555899451
976,1457,0.08718487913476584
977,1528,0.07337476532020937
978,54,0.0024122038427427384
979,155,0.04046118178243106
980,210,0.21120769799076256
981,245,0.02485919212561889
982,257,0.01776079691580158
983,297,0.017484364278979765
984,341,0.06870009197966903
985,357,0.002380940627864081
986,379,0.04887263201715199
987,796,0.18705768721318058
988,842,0.0781975275733328
989,916,0.12434203273423142
990,1039,0.09846596340887513
991,1047,0.01337736510334138
992,1100,0.09985470832243235
993,1207,0.04706101098655188
994,1247,0.08889941965600591
995,1250,0.049316898754901334
996,1263,0.1972379772370887
997,1411,0.0022641149301596236
998,1509,0.0002155516394265339
999,192,0.024607440974227592
1000,580,0.06153423404300831
1001,586,0.009086077503155116
1002,999,0.018223163409533307
1003,1161,0.03138826773817222
1004,1306,0.004628601234403358
1005,57,0.00023529682777094924
1006,1048,0.006871325543856531
1007,60,0.005267028990872787
1008,1037,0.005791921914361827
1009,62,0.00019251558635804936
1010,64,0.0001958064510821186
1011,430,0.08049619658309516
1012,859,0.13354164507036692
1013,1525,0.01168915149989387
1014,67,0.006761081575600213
1015,68,0.006585020312862509
1016,263,0.006965115188492505
1017,797,0.024554787138642484
1018,1284,0.004659864449282016
1019,320,0.06502913237996982
1020,719,0.03553969358758554
1021,893,0.013380655968065449
1022,625,0.00022542423359874156
1023,76,0.006802217384651078
1024,81,0.00017277039801363406
1025,737,0.00924074814518637
1026,82,0.00649945783003671
1027,206,0.007271165607830941
1028,278,0.020745611220532364
1029,548,0.00445089453930362
1030,734,0.013405337453495968
1031,840,0.017880913478230107
1032,944,0.0647148547988212
1033,1198,0.03642329076599813
1034,1270,0.011236657600334352
1035,1471,0.04735883424408015
1036,1487,0.020103892599338865
1037,1495,0.015702361030896284
1038,91,0.004419631324424963
1039,222,0.015542754091778927
1040,285,0.004597338019524701
1041,369,0.011236657600334352
1042,630,0.00681373541118532
1043,680,0.02907149897242749
